support_order,source_point_index,x_true_mm,y_true_mm,z_true_mm,distance_to_wall_true_mm,current_true_near_wall_1p5,legacy_near_wall_tag,legacy_distance_to_wall_true_mm,pnpp_fps_center,pnpp_knn_membership_count
4217,447001,-41.2923583984375,-42.42132568359375,-101.80120086669922,0.6033229827880859,1,1,0.6033229827880859,0,0
4218,320352,8.653300285339355,27.41609764099121,352.4863586425781,1.1572571992874146,1,0,181.696044921875,0,1
4219,833242,-6.936501502990723,-16.082414627075195,118.52501678466797,1.5435340404510498,0,0,1.5435340404510498,0,2
4220,727865,-51.87009048461914,-74.29498291015625,-98.30510711669922,0.9086917638778687,1,0,0.9086917638778687,0,1
4221,744472,-34.67561721801758,-52.50893783569336,-84.87777709960938,1.5541539192199707,0,0,1.5541539192199707,0,1
4222,237472,4.647995471954346,-10.410359382629395,180.7771759033203,0.8800202012062073,1,0,6.783474922180176,0,0
4223,683469,18.752853393554688,-12.766061782836914,-37.88096237182617,2.597425937652588,0,0,2.597425937652588,0,0
4224,414392,-6.814475059509277,1.6779361963272095,-15.055105209350586,3.044903516769409,0,0,3.044903516769409,0,1
4225,710672,-40.11757278442383,-34.52397537231445,-77.68059539794922,0.8233730792999268,1,0,0.8233730792999268,0,1
4226,544231,13.988580703735352,-19.089181900024414,-43.36137008666992,6.63975715637207,0,0,6.63975715637207,0,1
4227,930578,15.667546272277832,-58.12682342529297,-113.03549194335938,0.8039705753326416,1,0,0.8039705157279968,0,1
4228,72242,8.551248550415039,22.741260528564453,369.6664123535156,2.1805880069732666,0,0,198.2047119140625,0,1
4229,475321,22.51365089416504,-35.74901580810547,-101.75129699707031,1.7937054634094238,0,0,1.7937054634094238,0,1
4230,46573,4.313036918640137,27.174667358398438,312.2811584472656,1.0990815162658691,1,0,141.79222106933594,0,1
4231,734080,-38.0321159362793,-65.45938110351562,-94.96782684326172,0.7552062273025513,1,0,0.7552062273025513,0,1
4232,235799,1.3518792390823364,-10.72465705871582,183.1641387939453,1.1409282684326172,1,0,9.165181159973145,0,1
4233,944321,-92.72808074951172,13.917288780212402,-139.29408264160156,0.5174533724784851,1,0,50.43381881713867,0,0
4234,428934,-37.33957290649414,-17.155107498168945,-51.48167419433594,2.0842061042785645,0,0,2.0842061042785645,0,1
4235,329080,9.805005073547363,20.09453010559082,358.6806945800781,1.2014153003692627,1,0,186.96109008789062,0,1
4236,426056,-37.5449333190918,-30.173744201660156,-48.600799560546875,4.636045455932617,0,0,4.636045455932617,0,0
4237,166776,-0.9312728047370911,12.927678108215332,179.25579833984375,1.4378567934036255,1,0,8.18144416809082,0,1
4238,520529,2.9099037647247314,1.9564558267593384,89.78144836425781,1.2426207065582275,1,0,1.242620587348938,0,0
4239,447765,-42.30649948120117,-45.29359817504883,-98.57466888427734,0.6368005275726318,1,1,0.6368005275726318,0,1
4240,781706,1.5597211122512817,14.191268920898438,45.06654739379883,5.93086051940918,0,0,5.93086051940918,0,2
4241,818374,-3.2254960536956787,-13.114583969116211,128.606201171875,3.8178179264068604,0,0,3.8178179264068604,0,1
4242,135120,-3.4904115200042725,7.9419941902160645,317.6127014160156,3.6672465801239014,0,0,144.9073028564453,0,0
4243,676411,21.64039421081543,-6.952454090118408,-51.09064865112305,4.2779669761657715,0,0,4.2779669761657715,0,1
4244,211200,-7.752231597900391,-2.5440540313720703,229.73529052734375,1.5366162061691284,0,0,56.421630859375,0,0
4245,959043,26.500518798828125,-63.69431686401367,-102.3663330078125,1.5707756280899048,0,0,1.5707756280899048,0,0
4246,674662,12.941262245178223,3.3943989276885986,-56.06196594238281,2.4317567348480225,0,0,2.4317567348480225,0,1
4247,682855,10.362245559692383,-1.4666730165481567,-34.61579132080078,3.496917247772217,0,0,3.496917247772217,0,1
4248,755997,-63.463294982910156,-16.48556900024414,-114.57046508789062,1.2981189489364624,1,0,1.9938116073608398,0,0
4249,704470,-44.848506927490234,-25.826051712036133,-62.948089599609375,1.6048216819763184,0,0,1.6048216819763184,1,1
4250,861084,-13.71364688873291,3.4338016510009766,42.634979248046875,1.9292558431625366,0,0,1.9292559623718262,0,1
4251,181347,-1.3527305126190186,16.0894832611084,196.94863891601562,0.6211845278739929,1,0,26.026155471801758,0,1
4252,110361,10.234559059143066,11.398653984069824,256.63995361328125,1.594217300415039,0,0,84.62362670898438,0,1
4253,489852,8.362421035766602,16.485437393188477,7.168435573577881,2.3709897994995117,0,0,2.3709897994995117,0,1
4254,185878,12.416309356689453,0.10139352828264236,184.76165771484375,0.7612398266792297,1,0,11.884037017822266,0,0
4255,799939,5.247225761413574,-4.503166675567627,113.90156555175781,5.185113906860352,0,0,5.185113906860352,0,1
4256,256665,-4.863838195800781,-2.831019878387451,254.93997192382812,0.6046857237815857,1,0,81.36746215820312,0,1
4257,154721,-2.0258679389953613,-7.742640972137451,211.77464294433594,0.985788881778717,1,0,37.907474517822266,1,1
4258,173038,0.5571935772895813,14.81518840789795,188.9129180908203,0.801700234413147,1,0,17.87734603881836,0,0
4259,686687,-38.290279388427734,-47.01893997192383,-63.44112014770508,0.6799386739730835,1,0,0.6799386739730835,0,1
4260,306669,-12.53200912475586,22.122455596923828,335.543701171875,1.8175193071365356,0,0,164.45164489746094,0,1
4261,208688,-11.358797073364258,1.460564374923706,227.12213134765625,1.1577212810516357,1,0,54.33292007446289,0,1
4262,337385,-3.935659885406494,21.082223892211914,266.8094177246094,3.207023859024048,0,0,96.04911041259766,0,2
4263,812720,13.518962860107422,-2.2393531799316406,144.71609497070312,1.2413761615753174,1,0,1.2413759231567383,0,1
4264,222122,10.774337768554688,6.623347282409668,222.71852111816406,1.48697829246521,1,0,50.37504196166992,0,1
4265,937909,-88.94264221191406,6.631399631500244,-131.87777709960938,2.1933374404907227,0,0,40.0672607421875,0,1
4266,785727,1.304519534111023,18.02403450012207,35.7969856262207,2.861711025238037,0,0,2.861711025238037,0,1
4267,777658,10.286738395690918,15.216097831726074,47.02555847167969,0.8729462623596191,1,0,0.8729462623596191,1,1
4268,459682,21.133562088012695,-43.08989715576172,-80.89459228515625,0.6939136981964111,1,0,0.6939136981964111,0,1
4269,436160,-54.0179328918457,-29.841394424438477,-103.6307144165039,0.6029187440872192,1,1,0.6029187440872192,0,1
4270,16817,45.32241439819336,10.66920280456543,-126.75634002685547,1.718252420425415,0,0,40.33357620239258,0,1
4271,261560,-2.379967212677002,-0.20997875928878784,252.0792694091797,3.401263475418091,0,0,78.88894653320312,0,1
4272,852923,-7.44443941116333,-2.6829333305358887,13.82215690612793,5.47922420501709,0,0,5.47922420501709,0,1
4273,268853,-11.361424446105957,10.355806350708008,267.4326171875,2.2750861644744873,0,0,95.43169403076172,0,1
4274,486055,-6.060156345367432,14.143665313720703,6.68337869644165,1.2691162824630737,1,0,1.2691162824630737,0,2
4275,918613,22.823089599609375,-45.17449188232422,-127.08262634277344,0.9833301901817322,1,0,0.9833301901817322,0,1
4276,319174,8.488948822021484,29.19092559814453,353.72259521484375,0.8483487367630005,1,0,183.13453674316406,0,1
4277,426335,-41.42274856567383,-18.385852813720703,-44.7557373046875,3.168891668319702,0,0,3.168891191482544,0,1
4278,384717,-11.449675559997559,7.74125862121582,291.8902587890625,1.0238369703292847,1,0,119.38063049316406,0,0
4279,545352,4.325781345367432,-23.64936065673828,-39.77732849121094,4.472501754760742,0,0,4.472501754760742,0,1
4280,289618,-6.87353515625,17.72585678100586,225.11697387695312,0.625525712966919,1,0,54.234676361083984,0,1
4281,792610,-5.030791282653809,-1.6840378046035767,113.47470092773438,0.5967915058135986,1,1,0.5967914462089539,0,2
4282,794798,-7.309916973114014,-7.056526184082031,110.26495361328125,2.6398770809173584,0,0,2.6398770809173584,0,1
4283,267045,-12.308815956115723,13.651985168457031,263.92181396484375,1.3527300357818604,1,0,92.33151245117188,0,1
4284,856185,-14.487672805786133,-1.1214243173599243,31.846275329589844,1.2515934705734253,1,0,1.2515934705734253,0,1
4285,139775,-13.549232482910156,18.05970573425293,305.5363464355469,0.726779043674469,1,0,134.17752075195312,0,1
4286,602187,-37.942325592041016,-23.01070785522461,-34.52631759643555,0.918664813041687,1,0,0.9186648726463318,0,1
4287,834871,-2.3905136585235596,-21.434520721435547,102.69459533691406,0.5476540327072144,1,1,0.5476536750793457,1,1
4288,665578,17.878929138183594,-8.465389251708984,-72.92266845703125,5.1995439529418945,0,0,5.1995439529418945,0,1
4289,363188,-3.6728780269622803,11.679490089416504,360.7620849609375,2.268573045730591,0,0,188.16146850585938,0,0
4290,514133,-9.677202224731445,7.3912787437438965,170.2424774169922,0.902047872543335,1,0,0.9020476937294006,0,1
4291,903376,16.2540225982666,-46.18402099609375,-98.92365264892578,2.06788969039917,0,0,2.06788969039917,0,1
4292,508451,-8.82944107055664,4.81946325302124,161.81222534179688,1.735445499420166,0,0,1.7354453802108765,0,2
4293,821875,-9.973845481872559,-7.907790184020996,135.18533325195312,1.7436707019805908,0,0,1.7436707019805908,0,1
4294,175022,-12.609160423278809,1.9254058599472046,184.3978271484375,0.8762931227684021,1,0,11.98486042022705,0,1
4295,575621,-17.341035842895508,-13.711886405944824,85.97468566894531,1.0927494764328003,1,0,1.0927494764328003,1,1
4296,94024,1.8476555347442627,1.391333818435669,288.7658386230469,0.6041851043701172,1,0,115.39089965820312,0,0
4297,653418,-14.167795181274414,-4.831732749938965,-14.757284164428711,1.2512089014053345,1,0,1.2512089014053345,0,0
4298,325453,3.4625911712646484,16.528459548950195,355.4918518066406,5.296915531158447,0,0,183.5038604736328,0,0
4299,420021,-27.68750762939453,-29.253416061401367,-51.26955032348633,1.3425862789154053,1,0,1.3425862789154053,0,1
4300,808810,12.1748628616333,-11.15191650390625,123.28288269042969,0.8357085585594177,1,0,0.8357085585594177,0,0
4301,305747,-4.286449432373047,7.51766300201416,320.8479919433594,2.686790704727173,0,0,148.0550994873047,0,1
4302,576168,-17.908916473388672,-9.647150039672852,91.6854248046875,0.6619423627853394,1,0,0.6619423627853394,0,1
4303,907794,16.645002365112305,-57.607059478759766,-107.64701843261719,0.6245202422142029,1,1,0.6245202422142029,0,0
4304,886746,19.746877670288086,-28.167421340942383,-84.91120147705078,0.6602392196655273,1,0,0.6602392196655273,0,0
4305,570942,-17.524566650390625,-3.9559998512268066,82.5795669555664,1.1259574890136719,1,0,1.1259573698043823,0,2
4306,494575,-9.041049003601074,6.1185622215271,5.1671624183654785,3.192438840866089,0,0,3.192438840866089,0,1
4307,867526,6.959924697875977,-0.03659458085894585,40.608802795410156,6.449730396270752,0,0,6.449730396270752,0,2
4308,630432,10.415864944458008,-7.523749828338623,-20.590539932250977,0.6775776743888855,1,0,0.6775776147842407,0,1
4309,498717,10.362377166748047,7.405044078826904,173.5833740234375,0.6582189202308655,1,0,1.768258810043335,0,1
4310,984010,-57.17522430419922,-105.79623413085938,-101.49287414550781,0.7310565710067749,1,0,23.40726661682129,1,2
4311,771949,11.864753723144531,3.999610185623169,63.85428237915039,2.0748863220214844,0,0,2.0748863220214844,0,2
4312,228118,-8.83554458618164,-8.637212753295898,181.57142639160156,0.9806396961212158,1,0,7.888333320617676,0,1
4313,520619,8.560784339904785,-13.737980842590332,83.3099136352539,0.9973695874214172,1,0,0.9973695278167725,0,1
4314,787295,0.22443561255931854,2.7982373237609863,91.62161254882812,0.9083725810050964,1,0,0.908372700214386,0,1
4315,719330,-45.07864761352539,-45.49607849121094,-84.2537612915039,1.891480565071106,0,0,1.891480565071106,0,0
4316,343385,-3.361358165740967,22.923837661743164,282.9347229003906,3.4989006519317627,0,0,112.2748794555664,0,0
4317,147831,-10.584907531738281,-3.8830904960632324,195.07852172851562,1.0909333229064941,1,0,21.88432502746582,0,1
4318,838688,3.1703941822052,-9.81062126159668,103.81473541259766,5.9797797203063965,0,0,5.9797797203063965,0,0
4319,826620,-1.8132071495056152,-13.150216102600098,148.96511840820312,2.2669765949249268,0,0,2.2669765949249268,0,1
4320,182605,-5.86448335647583,8.753787994384766,192.59141540527344,4.63275146484375,0,0,21.359375,0,1
4321,785346,-6.086994171142578,16.921720504760742,33.43159484863281,2.5035290718078613,0,0,2.5035290718078613,0,1
4322,761568,-70.26886749267578,-6.807673931121826,-118.58224487304688,1.0473740100860596,1,0,13.673420906066895,0,1
4323,343993,-3.739457130432129,23.633073806762695,281.5198669433594,2.5557100772857666,0,0,110.93412017822266,0,0
4324,202438,-6.1909565925598145,16.053773880004883,206.62249755859375,0.7797260284423828,1,0,35.6656608581543,0,1
4325,750219,-57.78147888183594,-24.3630313873291,-110.52545928955078,0.723671555519104,1,0,0.723671555519104,0,0
4326,872259,29.565061569213867,-27.13752555847168,-91.04395294189453,0.6430760622024536,1,0,0.6430761218070984,0,1
4327,871017,29.631681442260742,-32.97087478637695,-90.99446868896484,0.7782918810844421,1,0,0.7782918810844421,0,0
4328,729189,-47.993228912353516,-73.0320816040039,-98.35360717773438,0.9560853838920593,1,0,0.9560853838920593,0,0
4329,884847,27.63724708557129,-21.527116775512695,-85.97647094726562,3.3689687252044678,0,0,3.3689687252044678,0,1
4330,125312,2.2672181129455566,4.698690414428711,307.0544128417969,1.3252232074737549,1,0,133.9414825439453,0,0
4331,14298,48.537967681884766,11.736810684204102,-125.15020751953125,1.121986985206604,1,0,42.59800720214844,0,1
4332,635835,12.642984390258789,-2.809199094772339,-0.961811363697052,1.5594894886016846,0,0,1.5594894886016846,0,2
4333,819323,-0.7119201421737671,-16.44623565673828,131.4918975830078,1.430419683456421,1,0,1.4304195642471313,0,1
4334,223072,2.8875083923339844,-5.618933200836182,221.0222625732422,1.3028373718261719,1,0,47.299278259277344,0,1
4335,562089,-11.243852615356445,-12.294083595275879,54.0551643371582,1.013096570968628,1,0,1.013096570968628,0,1
4336,194596,10.773000717163086,9.204715728759766,211.2205352783203,1.144398808479309,1,0,39.25762939453125,0,0
4337,562465,-16.617868423461914,-1.8626426458358765,60.67627716064453,0.8134244680404663,1,0,0.8134244680404663,0,1
4338,9896,52.66412353515625,20.898605346679688,-126.90885162353516,2.3119261264801025,0,0,52.731563568115234,0,0
4339,25603,41.047393798828125,-7.826883792877197,-125.13595581054688,0.7219571471214294,1,0,21.716259002685547,0,0
4340,840480,1.1919007301330566,-13.387711524963379,102.15032196044922,6.075074672698975,0,0,6.075074672698975,0,1
4341,318608,2.14589524269104,21.622655868530273,341.6529235839844,8.739289283752441,0,0,170.53463745117188,0,0
4342,676272,10.478475570678711,1.3882251977920532,-55.7337532043457,4.94523286819458,0,0,4.94523286819458,0,1
4343,959933,23.546043395996094,-62.54035568237305,-101.10210418701172,1.536949634552002,0,0,1.5369497537612915,0,0
4344,265944,-5.588382720947266,12.132978439331055,260.2986755371094,7.945309638977051,0,0,88.83578491210938,0,1
4345,628045,6.794886112213135,-10.248013496398926,-15.035099983215332,2.6643669605255127,0,0,2.6643669605255127,0,2
4346,667550,24.109760284423828,-11.437729835510254,-71.21354675292969,3.968872308731079,0,0,3.968872308731079,0,2
4347,867868,9.291280746459961,-2.5366194248199463,37.0080451965332,3.8156700134277344,0,0,3.8156700134277344,0,2
4348,879715,26.547080993652344,-15.67889404296875,-88.55099487304688,0.807219922542572,1,0,0.807219922542572,0,1
4349,864084,6.5472235679626465,-4.254756450653076,28.803184509277344,3.6795544624328613,0,0,3.6795544624328613,0,1
4350,733671,-42.25298309326172,-65.82278442382812,-98.11674499511719,1.2227191925048828,1,0,1.2227190732955933,0,1
4351,509657,12.640357971191406,-4.591551303863525,150.31924438476562,1.5348085165023804,0,0,1.5348085165023804,0,1
4352,278704,-0.1623826026916504,19.064245223999023,237.2874755859375,2.1537153720855713,0,0,66.44271087646484,0,1
4353,878696,14.15524673461914,-27.787246704101562,-95.74771881103516,1.3382093906402588,1,0,1.3382095098495483,0,1
4354,258359,-10.435004234313965,15.096623420715332,251.07327270507812,2.0926148891448975,0,0,79.74478912353516,0,1
4355,561894,-15.294136047363281,-7.435410976409912,60.55118179321289,1.1740392446517944,1,0,1.174039363861084,0,2
4356,847926,6.3719282150268555,-8.780092239379883,92.04097747802734,1.351834774017334,1,0,1.3518348932266235,0,1
4357,653636,-13.200794219970703,-15.491204261779785,-16.226863861083984,2.6735658645629883,0,0,2.6735658645629883,0,1
4358,194047,10.205548286437988,-2.090043306350708,207.79324340820312,0.989363968372345,1,0,34.51523971557617,0,0
4359,785602,8.218998908996582,13.938519477844238,41.73814392089844,2.6359291076660156,0,0,2.6359291076660156,0,2
4360,885252,16.322887420654297,-26.334674835205078,-88.76663970947266,0.6356122493743896,1,1,0.6356122493743896,0,1
4361,472433,16.07213592529297,-39.17555236816406,-98.05955505371094,4.579911708831787,0,0,4.579911708831787,0,2
4362,418544,-29.948259353637695,-28.373517990112305,-48.58441162109375,3.044442653656006,0,0,3.044442653656006,0,1
4363,216835,1.7062530517578125,-6.043588638305664,228.97532653808594,0.6979444026947021,1,0,55.14360427856445,0,0
4364,334925,4.947835445404053,19.289518356323242,275.6452331542969,3.4866890907287598,0,0,104.52970886230469,0,1
4365,263217,-9.107665061950684,1.3357634544372559,264.03839111328125,0.8845717310905457,1,0,90.94050598144531,0,1
4366,531777,13.558732986450195,2.8327691555023193,62.81696701049805,0.9991825222969055,1,0,0.9991825222969055,0,1
4367,842600,1.688307762145996,-18.166776657104492,99.8782958984375,1.642734408378601,0,0,1.642734408378601,0,1
4368,473156,13.6093168258667,-34.505767822265625,-100.02204132080078,1.554518461227417,0,0,1.554518461227417,0,0
4369,443946,-46.28533172607422,-36.45198059082031,-100.91669464111328,1.9138259887695312,0,0,1.9138258695602417,0,1
4370,49901,5.656391143798828,18.206369400024414,312.8407897949219,5.5050530433654785,0,0,141.37161254882812,0,1
4371,514546,8.37399673461914,-1.5975648164749146,160.83738708496094,5.046115875244141,0,0,5.046115875244141,0,1
4372,542293,0.7251406311988831,-27.757675170898438,-56.60301208496094,1.1282260417938232,1,0,1.1282260417938232,0,1
4373,582621,21.0159912109375,-24.656450271606445,-69.98353576660156,0.8487256765365601,1,0,0.8487256765365601,0,0
4374,915350,21.102754592895508,-39.87977981567383,-123.17420196533203,0.619162917137146,1,1,0.619162917137146,0,1
4375,806573,4.727738380432129,6.541175842285156,129.21231079101562,1.4122718572616577,1,0,1.412271499633789,0,0
4376,16033,47.19931411743164,10.123154640197754,-129.25692749023438,1.5605725049972534,0,0,40.71268844604492,0,1
4377,262909,-0.11551854759454727,0.6553962826728821,251.7229766845703,4.2022385597229,0,0,78.65701293945312,0,1
4378,763274,-72.87610626220703,-6.512040615081787,-121.75336456298828,1.6287026405334473,0,0,17.091859817504883,0,1
4379,62512,-13.3911714553833,28.852535247802734,369.0176086425781,0.8215333223342896,1,0,198.48880004882812,0,0
4380,500425,11.194459915161133,1.558362603187561,173.9496612548828,1.4475260972976685,1,0,1.9081854820251465,0,0
4381,854976,-4.31145715713501,-9.802611351013184,20.96576690673828,1.871384620666504,0,0,1.871384620666504,0,1
4382,350939,-2.8742005825042725,20.48991584777832,297.3593444824219,7.6380934715271,0,0,126.47509002685547,0,1
4383,583613,29.096033096313477,-16.38143539428711,-72.5658187866211,1.2217942476272583,1,0,1.2217943668365479,1,1
4384,978787,-54.22663116455078,-87.68611907958984,-98.74724578857422,1.2076120376586914,1,0,5.164873123168945,0,1
4385,251860,-2.8494184017181396,-4.986058235168457,239.9183349609375,0.7876278758049011,1,0,66.17755126953125,1,1
4386,947613,-101.9774169921875,18.460954666137695,-143.5094757080078,1.3961844444274902,1,0,61.07089614868164,0,1
4387,635029,13.658604621887207,-0.6629467010498047,-14.904108047485352,0.9193594455718994,1,0,0.9193594455718994,0,1
4388,96308,2.5177838802337646,2.5769541263580322,289.02655029296875,1.1467556953430176,1,0,115.788818359375,0,0
4389,449758,-44.66651916503906,-47.0682373046875,-92.94767761230469,0.6190840601921082,1,1,0.6190840601921082,1,1
4390,292999,10.306127548217773,15.254427909851074,327.369140625,0.8504832983016968,1,0,155.2911834716797,0,0
4391,267082,-9.771037101745605,15.028621673583984,258.9128112792969,3.00935435295105,0,0,87.54120635986328,0,1
4392,711017,-37.088932037353516,-39.859100341796875,-78.10777282714844,1.2612910270690918,1,0,1.2612910270690918,0,1
4393,287081,-5.077706813812256,20.43416404724121,239.11915588378906,0.763556718826294,1,0,68.44172668457031,0,1
4394,605308,-32.60990905761719,-18.64471435546875,-29.69384002685547,3.098564624786377,0,0,3.098564624786377,0,1
4395,173642,4.643795967102051,12.080074310302734,187.0230712890625,1.4373637437820435,1,0,15.679932594299316,0,0
4396,293489,5.255484104156494,8.319258689880371,326.9251403808594,1.0818439722061157,1,0,154.0702667236328,0,1
4397,237931,6.893624782562256,-9.242559432983398,182.8861083984375,0.6616554856300354,1,0,8.962502479553223,0,0
4398,35428,28.285079956054688,-25.183469772338867,-123.99695587158203,0.8368607759475708,1,0,0.8656970262527466,0,0
4399,107712,8.514081001281738,14.237801551818848,260.7257995605469,2.8220717906951904,0,0,89.06470489501953,0,1
4400,618639,-10.631855964660645,-8.293041229248047,-26.02998161315918,0.5845350027084351,1,1,0.5845350027084351,0,1
4401,476639,22.1805419921875,-42.24552917480469,-103.36203002929688,1.0104857683181763,1,0,1.0104857683181763,0,1
4402,782588,-9.919631004333496,14.437681198120117,35.605655670166016,1.3252946138381958,1,0,1.3252946138381958,0,1
4403,259032,-6.39400577545166,2.5693376064300537,251.83209228515625,4.259985446929932,0,0,79.05291748046875,0,0
4404,767268,8.510992050170898,5.209517002105713,79.16577911376953,1.421068549156189,1,0,1.421068549156189,0,1
4405,402586,-1.5503650903701782,-1.5381925106048584,-32.91543960571289,4.231146335601807,0,0,4.231146335601807,0,1
4406,850964,-10.80207633972168,-5.384339332580566,6.503327369689941,2.6247076988220215,0,0,2.6247076988220215,0,0
4407,205952,3.600907564163208,12.090002059936523,221.48268127441406,5.088944911956787,0,0,50.11283874511719,0,0
4408,570580,-9.32136344909668,5.11129903793335,75.93435668945312,3.9230592250823975,0,0,3.9230589866638184,0,1
4409,422676,-34.575923919677734,-30.33565330505371,-46.04022979736328,3.214815616607666,0,0,3.214815616607666,0,0
4410,324021,7.557677745819092,26.978260040283203,356.49176025390625,2.3408215045928955,0,0,185.6422119140625,0,1
4411,805696,-8.311593055725098,-2.8329594135284424,127.57758331298828,2.8239762783050537,0,0,2.8239762783050537,0,2
4412,758447,-67.88697052001953,-11.671829223632812,-114.54521942138672,1.617624282836914,0,0,7.390778064727783,0,1
4413,678781,16.345067977905273,3.1172192096710205,-49.017276763916016,1.5239595174789429,0,0,1.5239595174789429,0,1
4414,64260,-7.084269046783447,26.129085540771484,363.8685607910156,6.982962131500244,0,0,193.11557006835938,0,0
4415,686713,-38.52334976196289,-46.686012268066406,-67.64517211914062,2.213793992996216,0,0,2.213793992996216,0,1
4416,167777,2.455273389816284,11.125033378601074,177.19900512695312,2.0788419246673584,0,0,6.139007568359375,0,1
4417,876336,17.544147491455078,-26.726167678833008,-96.94388580322266,1.4245455265045166,1,0,1.4245456457138062,0,1
4418,267244,-1.5184695720672607,-1.5967650413513184,264.54974365234375,0.8614270687103271,1,0,91.02519226074219,0,1
4419,2911,53.10858917236328,30.54477882385254,-128.24676513671875,0.660717248916626,1,0,61.631439208984375,0,1
4420,674334,18.589170455932617,-6.6805219650268555,-51.082645416259766,6.97147798538208,0,0,6.97147798538208,0,0
4421,981558,-54.7950553894043,-95.13890838623047,-100.19229888916016,1.4546934366226196,1,0,12.539609909057617,0,2
4422,939235,-90.33245086669922,7.77303409576416,-134.3721160888672,1.6076637506484985,0,0,42.83197021484375,0,1
4423,843344,6.524531841278076,-7.311641693115234,94.9556884765625,0.7147659659385681,1,0,0.7147659659385681,0,1
4424,531706,-5.0265326499938965,-17.37012481689453,77.04351806640625,2.5694236755371094,0,0,2.5694236755371094,0,1
4425,238842,7.864190578460693,-8.431519508361816,184.76422119140625,0.7379912734031677,1,0,10.910276412963867,0,0
4426,421929,-23.138547897338867,-22.31917953491211,-47.451072692871094,0.581352710723877,1,1,0.581352710723877,0,1
4427,233966,3.259315252304077,-2.834763526916504,177.4663543701172,8.064958572387695,0,0,9.187755584716797,0,0
4428,672946,20.965425491333008,0.9046118259429932,-55.043941497802734,1.068683385848999,1,0,1.0686832666397095,0,0
4429,312481,-6.086365699768066,31.891027450561523,336.4730224609375,0.7910462617874146,1,0,166.47145080566406,0,0
4430,229526,-5.4377641677856445,-11.311542510986328,176.4840545654297,0.76090008020401,1,0,2.520172595977783,0,1
4431,589023,11.893250465393066,-24.718135833740234,-70.87709045410156,1.3357625007629395,1,0,1.3357625007629395,0,1
4432,879541,28.87953758239746,-27.04347038269043,-84.69889068603516,1.1029845476150513,1,0,1.1029845476150513,0,1
4433,252247,-4.043659687042236,-4.0784687995910645,243.74044799804688,0.7928366661071777,1,0,70.09281921386719,0,1
4434,110025,-0.9033440351486206,22.760366439819336,263.7614440917969,1.731981635093689,0,0,93.15762329101562,0,1
4435,86146,-2.8841843605041504,-0.4133996069431305,278.2931823730469,0.6324347853660583,1,0,104.82231903076172,0,1
4436,800153,-9.4541597366333,0.47481557726860046,124.20199584960938,0.9523892402648926,1,0,0.9523894190788269,0,2
4437,630637,8.984437942504883,-7.388680934906006,-10.993276596069336,4.158839225769043,0,0,4.158839225769043,0,1
4438,185256,-11.651094436645508,2.601370096206665,169.65301513671875,1.0271408557891846,1,0,1.0271408557891846,0,1
4439,379743,-12.007165908813477,7.981584548950195,283.6064758300781,1.0907461643218994,1,0,111.18933868408203,0,0
4440,613133,-20.140766143798828,-17.224851608276367,-34.71134948730469,2.7577836513519287,0,0,2.7577836513519287,0,1
4441,712768,-45.03968048095703,-44.59169006347656,-68.66563415527344,1.2627047300338745,1,0,1.2627047300338745,0,0
4442,748363,-52.734622955322266,-28.36150550842285,-108.80960083007812,0.7380374073982239,1,0,0.7380374073982239,0,1
4443,91530,-3.739619255065918,0.527073085308075,280.01763916015625,0.9491362571716309,1,0,106.65727233886719,0,0
4444,924767,16.686267852783203,-51.47207260131836,-122.0582504272461,0.9887908697128296,1,0,0.9887908697128296,0,0
4445,492129,7.077747821807861,14.609471321105957,2.8992652893066406,3.481370687484741,0,0,3.481370687484741,0,1
4446,633338,11.613892555236816,-4.661075592041016,-9.973328590393066,2.5755233764648438,0,0,2.5755233764648438,0,1
4447,496904,2.6824536323547363,7.892960548400879,-7.368296146392822,6.395762920379639,0,0,6.395762920379639,0,2
4448,720571,-45.39255905151367,-46.222900390625,-85.86699676513672,1.3218976259231567,1,0,1.3218976259231567,0,1
4449,143500,-12.123998641967773,24.25337028503418,328.1924133300781,1.3487673997879028,1,0,157.39892578125,0,1
4450,127777,9.9765043258667,11.82505989074707,305.1420593261719,1.1476668119430542,1,0,132.8206787109375,0,1
4451,785052,-0.623905599117279,18.250478744506836,34.75924301147461,2.6825454235076904,0,0,2.6825454235076904,0,1
4452,435010,-36.5907096862793,-22.433809280395508,-60.0937614440918,0.9081480503082275,1,0,0.9081480503082275,0,1
4453,221437,10.558320999145508,3.6255366802215576,229.65003967285156,1.4466668367385864,1,0,56.9002571105957,0,0
4454,551938,0.5705838799476624,-24.40080451965332,-33.94959259033203,0.8511646389961243,1,0,0.8511646389961243,0,1
4455,636547,8.871182441711426,-8.508919715881348,4.538768291473389,1.263674259185791,1,0,1.263674259185791,0,1
4456,944607,-92.96247863769531,16.047346115112305,-137.63726806640625,0.6318236589431763,1,0,51.04206085205078,0,0
4457,967353,23.24334716796875,-83.66143035888672,-115.95854187011719,0.5324881672859192,1,0,11.690092086791992,0,1
4458,983271,-58.28744888305664,-101.67381286621094,-100.22492980957031,1.0147697925567627,1,0,19.649457931518555,0,1
4459,912100,23.6650333404541,-32.68440246582031,-123.89897155761719,0.5964230298995972,1,1,0.5964229702949524,0,1
4460,14562,45.55365753173828,8.776908874511719,-123.92585754394531,0.557636022567749,1,0,38.59970474243164,0,1
